state,subunitID,candidateID,candidateName,voteCount
TX,48055,TX62468,Jorgensen,185
TX,48055,TX62467,Hawkins,46
TX,48057,TX60390,Trump,5640
TX,48057,TX61613,Biden,2146
TX,48057,TX62468,Jorgensen,61
TX,48057,TX62467,Hawkins,6
TX,48059,TX60390,Trump,6006
TX,48059,TX61613,Biden,734
TX,48059,TX62468,Jorgensen,71
TX,48059,TX62467,Hawkins,15
TX,48061,TX61613,Biden,63732
TX,48061,TX60390,Trump,48834
TX,48061,TX62468,Jorgensen,725
TX,48061,TX62467,Hawkins,334
TX,48063,TX60390,Trump,3626
TX,48063,TX61613,Biden,1392
TX,48063,TX62468,Jorgensen,31
TX,48063,TX62467,Hawkins,7
TX,48065,TX60390,Trump,2747
TX,48065,TX61613,Biden,289
TX,48065,TX62468,Jorgensen,36
TX,48065,TX62467,Hawkins,3
TX,48067,TX60390,Trump,10979
TX,48067,TX61613,Biden,2777
TX,48067,TX62468,Jorgensen,79
TX,48067,TX62467,Hawkins,17
TX,48069,TX60390,Trump,1601
TX,48069,TX61613,Biden,466
TX,48069,TX62468,Jorgensen,9
TX,48069,TX62467,Hawkins,6
TX,48071,TX60390,Trump,17343
TX,48071,TX61613,Biden,3997
TX,48071,TX62468,Jorgensen,250
TX,48071,TX62467,Hawkins,49
TX,48073,TX60390,Trump,15065
TX,48073,TX61613,Biden,4196
TX,48073,TX62468,Jorgensen,160
TX,48073,TX62467,Hawkins,36
TX,48075,TX60390,Trump,1928
TX,48075,TX61613,Biden,305
TX,48075,TX62468,Jorgensen,18
TX,48075,TX62467,Hawkins,8
TX,48077,TX60390,Trump,5064
TX,48077,TX61613,Biden,614
TX,48077,TX62468,Jorgensen,46
TX,48077,TX62467,Hawkins,12
TX,48079,TX60390,Trump,806
TX,48079,TX61613,Biden,176
TX,48079,TX62468,Jorgensen,11
TX,48079,TX62467,Hawkins,3
TX,48081,TX60390,Trump,1565
TX,48081,TX61613,Biden,215
TX,48081,TX62468,Jorgensen,9
TX,48081,TX62467,Hawkins,5
TX,48083,TX60390,Trump,3638
TX,48083,TX61613,Biden,450
TX,48083,TX62468,Jorgensen,23
TX,48083,TX62467,Hawkins,9
TX,48085,TX60390,Trump,250194
TX,48085,TX61613,Biden,227868
TX,48085,TX62468,Jorgensen,6038
TX,48085,TX62467,Hawkins,1223
TX,48087,TX60390,Trump,1048
TX,48087,TX61613,Biden,155
TX,48087,TX62468,Jorgensen,12
TX,48087,TX62467,Hawkins,1
TX,48089,TX60390,Trump,7440
TX,48089,TX61613,Biden,2403
TX,48089,TX62468,Jorgensen,49
TX,48089,TX62467,Hawkins,19
TX,48091,TX60390,Trump,62260
TX,48091,TX61613,Biden,24369
TX,48091,TX62468,Jorgensen,1094
TX,48091,TX62467,Hawkins,190
TX,48093,TX60390,Trump,5177
TX,48093,TX61613,Biden,852
TX,48093,TX62468,Jorgensen,49
TX,48093,TX62467,Hawkins,5
TX,48095,TX60390,Trump,1058
TX,48095,TX61613,Biden,197
TX,48095,TX62468,Jorgensen,10
TX,48095,TX62467,Hawkins,3
TX,48097,TX60390,Trump,15579
TX,48097,TX61613,Biden,3205
TX,48097,TX62468,Jorgensen,156
TX,48097,TX62467,Hawkins,26
TX,48099,TX60390,Trump,15397
TX,48099,TX61613,Biden,7542
TX,48099,TX62468,Jorgensen,406
TX,48099,TX62467,Hawkins,77
TX,48101,TX60390,Trump,543
TX,48101,TX61613,Biden,113
TX,48101,TX62468,Jorgensen,6
TX,48101,TX62467,Hawkins,3
TX,48103,TX60390,Trump,1247
TX,48103,TX61613,Biden,241
TX,48103,TX62468,Jorgensen,10
TX,48103,TX62467,Hawkins,4
TX,48105,TX60390,Trump,1219
TX,48105,TX61613,Biden,344
TX,48105,TX62468,Jorgensen,9
TX,48105,TX62467,Hawkins,1
TX,48107,TX60390,Trump,1396
TX,48107,TX61613,Biden,527
TX,48107,TX62468,Jorgensen,22
TX,48107,TX62467,Hawkins,8
TX,48109,TX61613,Biden,438
TX,48109,TX60390,Trump,415
TX,48109,TX62468,Jorgensen,9
TX,48109,TX62467,Hawkins,2
TX,48111,TX60390,Trump,1386
TX,48111,TX61613,Biden,196
TX,48111,TX62468,Jorgensen,18
TX,48111,TX62467,Hawkins,5
TX,48113,TX61613,Biden,597975
TX,48113,TX60390,Trump,306829
TX,48113,TX62468,Jorgensen,9623
TX,48113,TX62467,Hawkins,3661
TX,48115,TX60390,Trump,2951
TX,48115,TX61613,Biden,808
TX,48115,TX62468,Jorgensen,25
TX,48115,TX62467,Hawkins,5
TX,48117,TX60390,Trump,3293
TX,48117,TX61613,Biden,1263
TX,48117,TX62468,Jorgensen,35
TX,48117,TX62467,Hawkins,17
TX,48119,TX60390,Trump,2157
TX,48119,TX61613,Biden,403
TX,48119,TX62468,Jorgensen,24
TX,48119,TX62467,Hawkins,3
TX,48121,TX60390,Trump,221829
TX,48121,TX61613,Biden,188023
TX,48121,TX62468,Jorgensen,5395
TX,48121,TX62467,Hawkins,1089
TX,48123,TX60390,Trump,6567
TX,48123,TX61613,Biden,1494
TX,48123,TX62468,Jorgensen,46
TX,48123,TX62467,Hawkins,11
TX,48125,TX60390,Trump,850
TX,48125,TX61613,Biden,130
TX,48125,TX62468,Jorgensen,3
TX,48125,TX62467,Hawkins,2
TX,48127,TX61613,Biden,2264
TX,48127,TX60390,Trump,1384
TX,48127,TX62468,Jorgensen,10
TX,48127,TX62467,Hawkins,8
TX,48129,TX60390,Trump,1438
TX,48129,TX61613,Biden,198
TX,48129,TX62468,Jorgensen,11
TX,48129,TX62467,Hawkins,1
TX,48131,TX61613,Biden,2573
TX,48131,TX60390,Trump,2442
TX,48131,TX62468,Jorgensen,22
TX,48131,TX62467,Hawkins,13
TX,48133,TX60390,Trump,7216
TX,48133,TX61613,Biden,982
TX,48133,TX62468,Jorgensen,60
TX,48133,TX62467,Hawkins,12
TX,48135,TX60390,Trump,32586
TX,48135,TX61613,Biden,11310
TX,48135,TX62468,Jorgensen,428
TX,48135,TX62467,Hawkins,89
TX,48137,TX60390,Trump,893
TX,48137,TX61613,Biden,166
TX,48137,TX62468,Jorgensen,5
TX,48137,TX62467,Hawkins,0
TX,48139,TX60390,Trump,56651
TX,48139,TX61613,Biden,27513
TX,48139,TX62468,Jorgensen,951
TX,48139,TX62467,Hawkins,220
TX,48141,TX61613,Biden,168801
TX,48141,TX60390,Trump,81235
TX,48141,TX62468,Jorgensen,2592
TX,48141,TX62467,Hawkins,1401
TX,48143,TX60390,Trump,13669
TX,48143,TX61613,Biden,2914
TX,48143,TX62468,Jorgensen,217
TX,48143,TX62467,Hawkins,35
TX,48145,TX60390,Trump,4177
TX,48145,TX61613,Biden,1899
TX,48145,TX62468,Jorgensen,44
TX,48145,TX62467,Hawkins,13
TX,48147,TX60390,Trump,12150
TX,48147,TX61613,Biden,2638
TX,48147,TX62468,Jorgensen,155
TX,48147,TX62467,Hawkins,23
TX,48149,TX60390,Trump,10163
TX,48149,TX61613,Biden,2650
TX,48149,TX62468,Jorgensen,83
TX,48149,TX62467,Hawkins,26
TX,48151,TX60390,Trump,1448
TX,48151,TX61613,Biden,352
TX,48151,TX62468,Jorgensen,21
TX,48151,TX62467,Hawkins,5
TX,48153,TX60390,Trump,1581
TX,48153,TX61613,Biden,437
TX,48153,TX62468,Jorgensen,15
TX,48153,TX62467,Hawkins,2
TX,48155,TX60390,Trump,445
TX,48155,TX61613,Biden,99
TX,48155,TX62468,Jorgensen,6
TX,48155,TX62467,Hawkins,1
TX,48157,TX61613,Biden,195191
TX,48157,TX60390,Trump,157595
TX,48157,TX62468,Jorgensen,3019
TX,48157,TX62467,Hawkins,1089
TX,48159,TX60390,Trump,4153
TX,48159,TX61613,Biden,803
TX,48159,TX62468,Jorgensen,36
TX,48159,TX62467,Hawkins,8
TX,48161,TX60390,Trump,6966
TX,48161,TX61613,Biden,1629
TX,48161,TX62468,Jorgensen,65
TX,48161,TX62467,Hawkins,18
TX,48163,TX60390,Trump,2812
TX,48163,TX61613,Biden,2421
TX,48163,TX62468,Jorgensen,23
TX,48163,TX62467,Hawkins,8
TX,48165,TX60390,Trump,5323
TX,48165,TX61613,Biden,572
TX,48165,TX62468,Jorgensen,54
TX,48165,TX62467,Hawkins,10
TX,48167,TX60390,Trump,93306
TX,48167,TX61613,Biden,58247
TX,48167,TX62468,Jorgensen,1899
TX,48167,TX62467,Hawkins,391
TX,48169,TX60390,Trump,1411
TX,48169,TX61613,Biden,231
TX,48169,TX62468,Jorgensen,5
TX,48169,TX62467,Hawkins,4
TX,48171,TX60390,Trump,12495
TX,48171,TX61613,Biden,3163
TX,48171,TX62468,Jorgensen,139
TX,48171,TX62467,Hawkins,16
TX,48173,TX60390,Trump,611
TX,48173,TX61613,Biden,39
TX,48173,TX62468,Jorgensen,3
TX,48173,TX62467,Hawkins,0
TX,48175,TX60390,Trump,3081
TX,48175,TX61613,Biden,872
TX,48175,TX62468,Jorgensen,23
TX,48175,TX62467,Hawkins,2
TX,48177,TX60390,Trump,5568
TX,48177,TX61613,Biden,1894
TX,48177,TX62468,Jorgensen,57
TX,48177,TX62467,Hawkins,14
TX,48179,TX60390,Trump,6812
TX,48179,TX61613,Biden,820
TX,48179,TX62468,Jorgensen,97
TX,48179,TX62467,Hawkins,16
TX,48181,TX60390,Trump,43776
TX,48181,TX61613,Biden,14223
TX,48181,TX62468,Jorgensen,625
TX,48181,TX62467,Hawkins,136
TX,48183,TX60390,Trump,32352
TX,48183,TX61613,Biden,14657
TX,48183,TX62468,Jorgensen,550
TX,48183,TX62467,Hawkins,113
TX,48185,TX60390,Trump,9419
TX,48185,TX61613,Biden,2831
TX,48185,TX62468,Jorgensen,118
TX,48185,TX62467,Hawkins,29
TX,48187,TX60390,Trump,47423
TX,48187,TX61613,Biden,28706
TX,48187,TX62468,Jorgensen,1016
TX,48187,TX62467,Hawkins,211
TX,48189,TX60390,Trump,7162
TX,48189,TX61613,Biden,2271
TX,48189,TX62468,Jorgensen,96
TX,48189,TX62467,Hawkins,31
TX,48191,TX60390,Trump,992
TX,48191,TX61613,Biden,167
TX,48191,TX62468,Jorgensen,4
TX,48191,TX62467,Hawkins,1
TX,48193,TX60390,Trump,3613
TX,48193,TX61613,Biden,641
TX,48193,TX62468,Jorgensen,52
TX,48193,TX62467,Hawkins,40
TX,48195,TX60390,Trump,1848
TX,48195,TX61613,Biden,166
TX,48195,TX62468,Jorgensen,27
TX,48195,TX62467,Hawkins,3
TX,48197,TX60390,Trump,1330
TX,48197,TX61613,Biden,241
TX,48197,TX62468,Jorgensen,9
TX,48197,TX62467,Hawkins,0
TX,48199,TX60390,Trump,23806
TX,48199,TX61613,Biden,3449
TX,48199,TX62468,Jorgensen,273
TX,48199,TX62467,Hawkins,27
TX,48201,TX61613,Biden,911974
TX,48201,TX60390,Trump,699822
TX,48201,TX62468,Jorgensen,16761
TX,48201,TX62467,Hawkins,5097
TX,48203,TX60390,Trump,21318
TX,48203,TX61613,Biden,7812
TX,48203,TX62468,Jorgensen,290
TX,48203,TX62467,Hawkins,42
TX,48205,TX60390,Trump,1866
TX,48205,TX61613,Biden,195
TX,48205,TX62468,Jorgensen,14
TX,48205,TX62467,Hawkins,1
TX,48207,TX60390,Trump,1837
TX,48207,TX61613,Biden,353
TX,48207,TX62468,Jorgensen,15
TX,48207,TX62467,Hawkins,6
TX,48209,TX61613,Biden,59213
TX,48209,TX60390,Trump,47427
TX,48209,TX62468,Jorgensen,1729
TX,48209,TX62467,Hawkins,415
TX,48211,TX60390,Trump,1486
TX,48211,TX61613,Biden,206
TX,48211,TX62468,Jorgensen,25
TX,48211,TX62467,Hawkins,3
TX,48213,TX60390,Trump,28816
TX,48213,TX61613,Biden,7048
TX,48213,TX62468,Jorgensen,259
TX,48213,TX62467,Hawkins,74
TX,48215,TX61613,Biden,127507
TX,48215,TX60390,Trump,89991
TX,48215,TX62468,Jorgensen,1247
TX,48215,TX62467,Hawkins,862
TX,48217,TX60390,Trump,11869
TX,48217,TX61613,Biden,2829
TX,48217,TX62468,Jorgensen,119
TX,48217,TX62467,Hawkins,26
TX,48219,TX60390,Trump,6534
TX,48219,TX61613,Biden,1481
TX,48219,TX62468,Jorgensen,60
TX,48219,TX62467,Hawkins,16
TX,48221,TX60390,Trump,26487
TX,48221,TX61613,Biden,5641
TX,48221,TX62468,Jorgensen,318
TX,48221,TX62467,Hawkins,71
TX,48223,TX60390,Trump,12713
TX,48223,TX61613,Biden,3043
TX,48223,TX62468,Jorgensen,143
TX,48223,TX62467,Hawkins,31
TX,48225,TX60390,Trump,7050
TX,48225,TX61613,Biden,2312
TX,48225,TX62468,Jorgensen,56
TX,48225,TX62467,Hawkins,7
TX,48227,TX60390,Trump,7899
TX,48227,TX61613,Biden,2017
TX,48227,TX62468,Jorgensen,88
TX,48227,TX62467,Hawkins,28
TX,48229,TX60390,Trump,771
TX,48229,TX61613,Biden,371
TX,48229,TX62468,Jorgensen,10
TX,48229,TX62467,Hawkins,5
TX,48231,TX60390,Trump,29135
TX,48231,TX61613,Biden,8879
TX,48231,TX62468,Jorgensen,432
TX,48231,TX62467,Hawkins,71
TX,48233,TX60390,Trump,7659
TX,48233,TX61613,Biden,957
TX,48233,TX62468,Jorgensen,113
TX,48233,TX62467,Hawkins,10
TX,48235,TX60390,Trump,759
TX,48235,TX61613,Biden,120
TX,48235,TX62468,Jorgensen,8
TX,48235,TX62467,Hawkins,2
TX,48237,TX60390,Trump,3415
TX,48237,TX61613,Biden,331
TX,48237,TX62468,Jorgensen,24
TX,48237,TX62467,Hawkins,9
TX,48239,TX60390,Trump,5116
TX,48239,TX61613,Biden,1018
TX,48239,TX62468,Jorgensen,51
TX,48239,TX62467,Hawkins,23
TX,48241,TX60390,Trump,12453
TX,48241,TX61613,Biden,2906
TX,48241,TX62468,Jorgensen,101
TX,48241,TX62467,Hawkins,6
TX,48243,TX60390,Trump,783
TX,48243,TX61613,Biden,501
TX,48243,TX62468,Jorgensen,17
TX,48243,TX62467,Hawkins,3
TX,48245,TX60390,Trump,47535
TX,48245,TX61613,Biden,46022
TX,48245,TX62468,Jorgensen,891
TX,48245,TX62467,Hawkins,197
TX,48247,TX61613,Biden,1197
TX,48247,TX60390,Trump,831
TX,48247,TX62468,Jorgensen,4
TX,48247,TX62467,Hawkins,2
TX,48249,TX60390,Trump,7389
TX,48249,TX61613,Biden,6025
TX,48249,TX62468,Jorgensen,65
TX,48249,TX62467,Hawkins,28
TX,48251,TX60390,Trump,54523
TX,48251,TX61613,Biden,16418
TX,48251,TX62468,Jorgensen,767
TX,48251,TX62467,Hawkins,141
TX,48253,TX60390,Trump,5621
TX,48253,TX61613,Biden,989
TX,48253,TX62468,Jorgensen,62
TX,48253,TX62467,Hawkins,19
TX,48255,TX60390,Trump,3959
TX,48255,TX61613,Biden,1220
TX,48255,TX62468,Jorgensen,30
TX,48255,TX62467,Hawkins,17
TX,48257,TX60390,Trump,37474
TX,48257,TX61613,Biden,18290
TX,48257,TX62468,Jorgensen,526
TX,48257,TX62467,Hawkins,145
TX,48259,TX60390,Trump,20064
TX,48259,TX61613,Biden,6008
TX,48259,TX62468,Jorgensen,288
TX,48259,TX62467,Hawkins,46
TX,48261,TX60390,Trump,127
TX,48261,TX61613,Biden,65
TX,48261,TX62467,Hawkins,1
TX,48261,TX62468,Jorgensen,1
TX,48263,TX60390,Trump,411
TX,48263,TX61613,Biden,47
TX,48263,TX62467,Hawkins,3
TX,48263,TX62468,Jorgensen,1
TX,48265,TX60390,Trump,20858
TX,48265,TX61613,Biden,6510
TX,48265,TX62468,Jorgensen,283
TX,48265,TX62467,Hawkins,51
TX,48267,TX60390,Trump,1987
TX,48267,TX61613,Biden,284
TX,48267,TX62468,Jorgensen,17
TX,48267,TX62467,Hawkins,4
TX,48269,TX60390,Trump,151
TX,48269,TX61613,Biden,8
TX,48269,TX62467,Hawkins,0
TX,48269,TX62468,Jorgensen,0
TX,48271,TX60390,Trump,1144
TX,48271,TX61613,Biden,446
TX,48271,TX62468,Jorgensen,11
TX,48271,TX62467,Hawkins,2
TX,48273,TX60390,Trump,5557
TX,48273,TX61613,Biden,5359
TX,48273,TX62468,Jorgensen,97
TX,48273,TX62467,Hawkins,28
TX,48275,TX60390,Trump,1180
TX,48275,TX61613,Biden,265
TX,48275,TX62468,Jorgensen,7
TX,48275,TX62467,Hawkins,4
TX,48277,TX60390,Trump,16698
TX,48277,TX61613,Biden,4420
TX,48277,TX62468,Jorgensen,169
TX,48277,TX62467,Hawkins,27
TX,48281,TX60390,Trump,8070
TX,48281,TX61613,Biden,2134
TX,48281,TX62468,Jorgensen,145
TX,48281,TX62467,Hawkins,24
TX,48283,TX60390,Trump,1335
TX,48283,TX61613,Biden,1052
TX,48283,TX62468,Jorgensen,12
TX,48283,TX62467,Hawkins,7
TX,48285,TX60390,Trump,8802
TX,48285,TX61613,Biden,1333
TX,48285,TX62468,Jorgensen,46
TX,48285,TX62467,Hawkins,8
TX,48287,TX60390,Trump,6248
TX,48287,TX61613,Biden,1745
TX,48287,TX62468,Jorgensen,65
TX,48287,TX62467,Hawkins,16
TX,48289,TX60390,Trump,7522
TX,48289,TX61613,Biden,1072
TX,48289,TX62468,Jorgensen,56
TX,48289,TX62467,Hawkins,14
TX,48291,TX60390,Trump,23288
TX,48291,TX61613,Biden,5779
TX,48291,TX62468,Jorgensen,218
TX,48291,TX62467,Hawkins,29
TX,48293,TX60390,Trump,6786
TX,48293,TX61613,Biden,2213
TX,48293,TX62468,Jorgensen,66
TX,48293,TX62467,Hawkins,27
TX,48295,TX60390,Trump,1203
TX,48295,TX61613,Biden,131
TX,48295,TX62468,Jorgensen,17
TX,48295,TX62467,Hawkins,0
TX,48297,TX60390,Trump,4198
TX,48297,TX61613,Biden,819
TX,48297,TX62468,Jorgensen,30
TX,48297,TX62467,Hawkins,6
TX,48299,TX60390,Trump,9996
TX,48299,TX61613,Biden,3167
TX,48299,TX62468,Jorgensen,99
TX,48299,TX62467,Hawkins,16
TX,48301,TX60390,Trump,60
TX,48301,TX61613,Biden,4
TX,48301,TX62468,Jorgensen,2
TX,48301,TX62467,Hawkins,0
TX,48303,TX60390,Trump,78560
TX,48303,TX61613,Biden,39757
TX,48303,TX62468,Jorgensen,1604
TX,48303,TX62467,Hawkins,273
TX,48305,TX60390,Trump,1853
TX,48305,TX61613,Biden,428
TX,48305,TX62468,Jorgensen,10
TX,48305,TX62467,Hawkins,2
TX,48313,TX60390,Trump,4165
TX,48313,TX61613,Biden,1084
TX,48313,TX62468,Jorgensen,30
TX,48313,TX62467,Hawkins,10
TX,48315,TX60390,Trump,3459
TX,48315,TX61613,Biden,1331
TX,48315,TX62468,Jorgensen,46
TX,48315,TX62467,Hawkins,8
TX,48317,TX60390,Trump,1857
TX,48317,TX61613,Biden,288
TX,48317,TX62468,Jorgensen,13
TX,48317,TX62467,Hawkins,2
TX,48319,TX60390,Trump,2108
TX,48319,TX61613,Biden,566
TX,48319,TX62468,Jorgensen,19
TX,48319,TX62467,Hawkins,2
TX,48321,TX60390,Trump,9836
TX,48321,TX61613,Biden,3726
TX,48321,TX62468,Jorgensen,115
TX,48321,TX62467,Hawkins,33
TX,48323,TX61613,Biden,8324
TX,48323,TX60390,Trump,6881
TX,48323,TX62468,Jorgensen,73
TX,48323,TX62467,Hawkins,60
TX,48307,TX60390,Trump,2898
TX,48307,TX61613,Biden,490
TX,48307,TX62468,Jorgensen,36
TX,48307,TX62467,Hawkins,6
TX,48309,TX60390,Trump,59432
TX,48309,TX61613,Biden,36550
TX,48309,TX62468,Jorgensen,1291
TX,48309,TX62467,Hawkins,243
TX,48311,TX60390,Trump,460
TX,48311,TX61613,Biden,53
TX,48311,TX62468,Jorgensen,2
TX,48311,TX62467,Hawkins,1
TX,48325,TX60390,Trump,15599
TX,48325,TX61613,Biden,6731
TX,48325,TX62468,Jorgensen,183
TX,48325,TX62467,Hawkins,44
TX,48327,TX60390,Trump,819
TX,48327,TX61613,Biden,196
TX,48327,TX62468,Jorgensen,6
TX,48327,TX62467,Hawkins,2
TX,48329,TX60390,Trump,45463
TX,48329,TX61613,Biden,12258
TX,48329,TX62468,Jorgensen,774
TX,48329,TX62467,Hawkins,125
TX,48331,TX60390,Trump,7950
TX,48331,TX61613,Biden,2475
TX,48331,TX62468,Jorgensen,72
TX,48331,TX62467,Hawkins,24
TX,48333,TX60390,Trump,2214
TX,48333,TX61613,Biden,271
TX,48333,TX62468,Jorgensen,15
TX,48333,TX62467,Hawkins,2
TX,48335,TX60390,Trump,2169
TX,48335,TX61613,Biden,397
TX,48335,TX62468,Jorgensen,11
TX,48335,TX62467,Hawkins,1
TX,48337,TX60390,Trump,8613
TX,48337,TX61613,Biden,1097
TX,48337,TX62468,Jorgensen,78
TX,48337,TX62467,Hawkins,24
TX,48339,TX60390,Trump,193224
TX,48339,TX61613,Biden,74255
TX,48339,TX62468,Jorgensen,3161
TX,48339,TX62467,Hawkins,522
TX,48341,TX60390,Trump,4356
TX,48341,TX61613,Biden,1059
TX,48341,TX62468,Jorgensen,66
TX,48341,TX62467,Hawkins,21
TX,48343,TX60390,Trump,3841
TX,48343,TX61613,Biden,1664
TX,48343,TX62468,Jorgensen,36
TX,48343,TX62467,Hawkins,7
TX,48345,TX60390,Trump,604
TX,48345,TX61613,Biden,46
TX,48345,TX62468,Jorgensen,2
TX,48345,TX62467,Hawkins,0
TX,48347,TX60390,Trump,17359
TX,48347,TX61613,Biden,8989
TX,48347,TX62468,Jorgensen,302
TX,48347,TX62467,Hawkins,83
TX,48349,TX60390,Trump,13787
TX,48349,TX61613,Biden,5097
TX,48349,TX62468,Jorgensen,167
TX,48349,TX62467,Hawkins,52
TX,48351,TX60390,Trump,4882
TX,48351,TX61613,Biden,1175
TX,48351,TX62468,Jorgensen,34
TX,48351,TX62467,Hawkins,5
TX,48355,TX60390,Trump,64467
TX,48355,TX61613,Biden,60749
TX,48355,TX62468,Jorgensen,1394
TX,48355,TX62467,Hawkins,368
TX,48357,TX60390,Trump,2811
TX,48357,TX61613,Biden,302
TX,48357,TX62468,Jorgensen,37
TX,48357,TX62467,Hawkins,3
TX,48359,TX60390,Trump,917
TX,48359,TX61613,Biden,81
TX,48359,TX62468,Jorgensen,10
TX,48359,TX62467,Hawkins,1
TX,48361,TX60390,Trump,29170
TX,48361,TX61613,Biden,6354
TX,48361,TX62468,Jorgensen,375
TX,48361,TX62467,Hawkins,51
TX,48363,TX60390,Trump,10170
TX,48363,TX61613,Biden,2177
TX,48363,TX62468,Jorgensen,100
TX,48363,TX62467,Hawkins,27
TX,48365,TX60390,Trump,9322
TX,48365,TX61613,Biden,2057
TX,48365,TX62468,Jorgensen,57
TX,48365,TX62467,Hawkins,11
TX,48367,TX60390,Trump,61584
TX,48367,TX61613,Biden,12789
TX,48367,TX62468,Jorgensen,878
TX,48367,TX62467,Hawkins,155
TX,48369,TX60390,Trump,2133
TX,48369,TX61613,Biden,488
TX,48369,TX62468,Jorgensen,23
TX,48369,TX62467,Hawkins,4
TX,48371,TX60390,Trump,3213
TX,48371,TX61613,Biden,1378
TX,48371,TX62468,Jorgensen,50
TX,48371,TX62467,Hawkins,21
TX,48373,TX60390,Trump,18496
TX,48373,TX61613,Biden,5353
TX,48373,TX62468,Jorgensen,170
TX,48373,TX62467,Hawkins,50
TX,48375,TX60390,Trump,22732
TX,48375,TX61613,Biden,9867
TX,48375,TX62468,Jorgensen,454
TX,48375,TX62467,Hawkins,124
TX,48377,TX61613,Biden,1463
TX,48377,TX60390,Trump,721
TX,48377,TX62468,Jorgensen,21
TX,48377,TX62467,Hawkins,12
TX,48379,TX60390,Trump,5147
TX,48379,TX61613,Biden,841
TX,48379,TX62468,Jorgensen,43
TX,48379,TX62467,Hawkins,13
TX,48381,TX60390,Trump,50597
TX,48381,TX61613,Biden,12750
TX,48381,TX62468,Jorgensen,908
TX,48381,TX62467,Hawkins,127
TX,48383,TX60390,Trump,942
TX,48383,TX61613,Biden,172
TX,48383,TX62468,Jorgensen,7
TX,48383,TX62467,Hawkins,3
TX,48385,TX60390,Trump,1643
TX,48385,TX61613,Biden,320
TX,48385,TX62468,Jorgensen,14
TX,48385,TX62467,Hawkins,5
TX,48387,TX60390,Trump,4513
TX,48387,TX61613,Biden,1244
TX,48387,TX62468,Jorgensen,36
TX,48387,TX62467,Hawkins,7
TX,48389,TX60390,Trump,2249
TX,48389,TX61613,Biden,1394
TX,48389,TX62468,Jorgensen,30
TX,48389,TX62467,Hawkins,8
TX,48391,TX60390,Trump,2210
TX,48391,TX61613,Biden,1108
TX,48391,TX62468,Jorgensen,26
TX,48391,TX62467,Hawkins,21
TX,48393,TX60390,Trump,529
TX,48393,TX61613,Biden,17
TX,48393,TX62468,Jorgensen,4
TX,48393,TX62467,Hawkins,0
TX,48395,TX60390,Trump,5631
TX,48395,TX61613,Biden,2359
TX,48395,TX62468,Jorgensen,66
TX,48395,TX62467,Hawkins,13
TX,48397,TX60390,Trump,38842
TX,48397,TX61613,Biden,18149
TX,48397,TX62468,Jorgensen,642
TX,48397,TX62467,Hawkins,132
TX,48399,TX60390,Trump,3682
TX,48399,TX61613,Biden,531
TX,48399,TX62468,Jorgensen,38
TX,48399,TX62467,Hawkins,11
TX,48401,TX60390,Trump,16511
TX,48401,TX61613,Biden,4624
TX,48401,TX62468,Jorgensen,154
TX,48401,TX62467,Hawkins,50
TX,48403,TX60390,Trump,4767
TX,48403,TX61613,Biden,662
TX,48403,TX62468,Jorgensen,25
TX,48403,TX62467,Hawkins,7
TX,48405,TX60390,Trump,3005
TX,48405,TX61613,Biden,979
TX,48405,TX62468,Jorgensen,12
TX,48405,TX62467,Hawkins,2
TX,48407,TX60390,Trump,10154
TX,48407,TX61613,Biden,2332
TX,48407,TX62468,Jorgensen,101
TX,48407,TX62467,Hawkins,39
TX,48409,TX60390,Trump,16495
TX,48409,TX61613,Biden,8971
TX,48409,TX62468,Jorgensen,289
TX,48409,TX62467,Hawkins,93
TX,48411,TX60390,Trump,2308
TX,48411,TX61613,Biden,287
TX,48411,TX62468,Jorgensen,7
TX,48411,TX62467,Hawkins,0
TX,48413,TX60390,Trump,939
TX,48413,TX61613,Biden,211
TX,48413,TX62468,Jorgensen,6
TX,48413,TX62467,Hawkins,2
TX,48415,TX60390,Trump,4978
TX,48415,TX61613,Biden,818
TX,48415,TX62468,Jorgensen,53
TX,48415,TX62467,Hawkins,15
TX,48417,TX60390,Trump,1484
TX,48417,TX61613,Biden,130
TX,48417,TX62468,Jorgensen,10
TX,48417,TX62467,Hawkins,4
TX,48419,TX60390,Trump,7962
TX,48419,TX61613,Biden,2058
TX,48419,TX62468,Jorgensen,36
TX,48419,TX62467,Hawkins,4
TX,48421,TX60390,Trump,885
TX,48421,TX61613,Biden,91
TX,48421,TX62468,Jorgensen,9
TX,48421,TX62467,Hawkins,5
TX,48423,TX60390,Trump,68546
TX,48423,TX61613,Biden,29343
TX,48423,TX62468,Jorgensen,1121
TX,48423,TX62467,Hawkins,253
TX,48425,TX60390,Trump,4099
TX,48425,TX61613,Biden,768
TX,48425,TX62468,Jorgensen,56
TX,48425,TX62467,Hawkins,10
TX,48427,TX61613,Biden,9099
TX,48427,TX60390,Trump,8224
TX,48427,TX62468,Jorgensen,91
TX,48427,TX62467,Hawkins,63
TX,48429,TX60390,Trump,3385
TX,48429,TX61613,Biden,396
TX,48429,TX62468,Jorgensen,16
TX,48429,TX62467,Hawkins,2
TX,48431,TX60390,Trump,584
TX,48431,TX61613,Biden,51
TX,48431,TX62467,Hawkins,3
TX,48431,TX62468,Jorgensen,1
TX,48433,TX60390,Trump,615
TX,48433,TX61613,Biden,116
TX,48433,TX62468,Jorgensen,4
TX,48433,TX62467,Hawkins,1
